date,snowfall,rainfall,daily_avg_temp,daily_avg_wind_speed,daily_avg_specific_humidity,atmospheric_radiation,visible_radiation,daily_avg_relative_humidity,total_evapotranspiration,potential_evapotranspiration,effective_rainfall,daily_avg_soil_moisture_index,SSWI_10J,drainage,runoff,snow_water_equivalent_6h,RESR_NEIGE6,daily_avg_snow_depth,snow_depth_6h,max_snow_depth,daily_avg_snow_cover_fraction,snowmelt_runoff,root_liquid_water,WGI_RACINE,min_temp,max_temp,solar,TWh
2023-10-09,0.0,0.0,18.2,0.9,8.793,3075.2,688.9,70.1,0.2,1.5,-0.2,0.395,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266,0.0,13.4,25.7,156951.0,0.0784755
2023-10-10,0.0,0.0,18.5,1.5,8.699,3042.4,636.8,67.4,0.2,1.9,-0.2,0.393,-0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266,0.0,12.0,26.7,156940.0,0.07847
2023-10-11,0.0,0.0,18.9,2.0,8.362,3087.8,1289.9,63.4,1.0,2.3,-1.0,0.384,-0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266,0.0,13.4,25.0,151161.0,0.0755805
2023-10-12,0.0,6.6,19.8,2.4,11.581,3107.0,248.7,80.0,0.0,1.4,6.6,0.413,-0.099,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264,0.0,18.2,21.6,124062.0,0.062031
2023-10-13,0.0,1.1,21.7,5.7,10.789,3101.1,361.8,67.9,0.7,2.9,0.4,0.443,-0.116,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.0,18.7,24.9,114428.0,0.057214
2023-10-14,0.0,0.0,13.1,2.7,7.348,2765.1,411.9,78.1,0.5,1.2,-0.5,0.443,-0.131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.274,0.0,11.9,13.4,82147.0,0.0410735
2023-10-15,0.0,0.0,10.7,2.3,5.446,2598.6,1089.4,69.1,1.4,1.5,-1.4,0.433,-0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.0,9.0,14.1,131890.0,0.065945
2023-10-16,0.0,0.0,9.6,2.9,4.939,2492.8,480.9,67.7,0.3,1.6,-0.3,0.427,-0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271,0.0,6.5,13.8,115620.0,0.05781
2023-10-17,0.0,0.3,11.2,2.6,5.874,2671.4,1073.4,71.3,0.9,1.5,-0.6,0.42,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271,0.0,5.1,15.1,95176.0,0.047588
2023-10-18,0.0,5.5,15.6,3.8,9.532,3164.8,201.3,85.1,0.0,1.2,5.5,0.451,-0.084,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,11.8,19.1,53069.0,0.0265345
2023-10-19,0.0,7.0,18.2,3.8,10.503,3143.2,482.8,81.8,0.7,2.0,6.3,0.487,-0.02,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.277,0.0,15.7,22.8,49908.0,0.024954
2023-10-20,0.0,3.5,15.4,3.1,9.737,3240.8,229.4,89.9,0.5,0.9,3.0,0.539,0.059,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285,0.0,13.9,17.4,61315.0,0.0306575
2023-10-21,0.0,3.5,13.7,5.8,8.05,2995.8,183.0,82.9,0.9,1.4,2.6,0.555,0.143,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.289,0.0,12.7,15.4,106777.0,0.0533885
2023-10-22,0.0,0.2,12.8,2.6,7.501,2875.6,768.7,82.4,1.4,1.2,-1.2,0.564,0.211,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292,0.0,12.0,16.0,105012.0,0.052506
2023-10-23,0.0,8.0,10.9,1.8,7.645,3155.1,159.5,94.5,0.5,0.5,7.5,0.588,0.269,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,9.3,12.3,53378.0,0.026689
2023-10-24,0.0,5.3,13.5,3.2,7.878,2801.1,437.0,82.3,0.4,1.1,4.9,0.62,0.336,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.299,0.0,11.7,15.6,87842.0,0.043921
2023-10-25,0.0,5.5,13.3,2.7,8.742,3207.8,233.2,92.1,0.5,0.8,5.0,0.677,0.436,1.9,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.304,0.0,13.0,14.0,52333.0,0.0261665
2023-10-26,0.0,14.3,13.6,2.8,8.739,3116.4,325.4,90.4,0.7,0.8,13.6,0.734,0.571,5.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307,0.0,11.6,15.2,33593.0,0.0167965
2023-10-27,0.0,1.4,12.8,3.6,7.898,2914.4,494.5,86.4,0.9,1.1,0.5,0.718,0.701,2.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315,0.0,11.4,15.5,82890.0,0.041445
2023-10-28,0.0,8.0,13.1,4.3,8.013,2976.2,268.5,85.8,0.4,1.1,7.6,0.729,0.816,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.313,0.0,11.5,14.2,84795.0,0.0423975
2023-10-29,0.0,3.1,13.9,3.6,8.084,2742.4,396.9,82.5,0.3,1.1,2.8,0.747,0.928,2.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.319,0.0,11.4,16.5,48954.0,0.024477
2023-10-30,0.0,7.2,11.8,2.2,8.13,3149.9,126.7,94.6,0.3,0.6,6.9,0.783,1.055,3.2,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.319,0.0,11.4,12.9,32985.0,0.0164925
2023-10-31,0.0,0.0,12.9,3.0,7.964,2708.4,174.8,86.4,-0.2,1.0,0.2,0.771,1.174,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.322,0.0,10.4,15.6,93418.0,0.046709
2023-11-01,0.0,7.6,12.3,4.9,7.849,3059.1,408.6,88.3,1.4,0.8,6.2,0.767,1.273,1.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,11.8,13.0,60770.0,0.030385
2023-11-02,0.0,0.3,11.8,6.7,6.247,2634.2,392.8,72.8,1.3,1.8,-1.0,0.783,1.358,1.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0,10.7,14.0,41128.0,0.020564
2023-11-03,0.0,1.1,8.7,3.6,5.92,2434.1,366.4,85.1,0.1,0.8,1.0,0.772,1.424,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.322,0.0,6.7,10.1,60620.0,0.03031
2023-11-04,0.0,9.9,11.4,5.4,7.153,2958.6,368.9,85.7,1.0,1.0,8.9,0.811,1.489,1.6,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.322,0.0,8.8,14.1,38321.0,0.0191605
2023-11-05,0.0,0.9,11.9,5.1,6.818,2651.6,232.5,79.4,0.1,1.4,0.8,0.818,1.523,2.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.329,0.0,11.3,13.8,78687.0,0.0393435
2023-11-06,0.0,0.8,11.1,3.8,6.685,2641.9,281.8,82.1,0.1,1.2,0.7,0.811,1.544,1.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.328,0.0,9.6,14.3,73316.0,0.036658
2023-11-07,0.0,0.0,10.0,3.5,6.271,2529.7,444.5,82.6,0.2,0.9,-0.2,0.803,1.55,1.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.327,0.0,8.1,12.5,92671.0,0.0463355
2023-11-08,0.0,1.1,10.7,4.6,6.802,2777.6,292.4,85.2,0.3,0.9,0.8,0.796,1.535,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0,8.0,12.9,97833.0,0.0489165
2023-11-09,0.0,3.3,10.0,4.1,6.658,2849.3,243.1,87.3,0.7,0.7,2.6,0.81,1.507,0.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0,8.5,11.8,49373.0,0.0246865
2023-11-10,0.0,2.5,9.3,4.2,5.955,2460.9,264.4,82.2,0.1,1.1,2.4,0.808,1.467,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.327,0.0,7.1,12.0,65427.0,0.0327135
2023-11-11,0.0,5.9,8.7,2.5,6.011,2728.2,714.1,86.6,1.0,0.6,4.9,0.815,1.453,0.9,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.328,0.0,6.9,11.2,73922.0,0.036961
2023-11-12,0.0,6.4,10.1,2.4,7.167,3055.7,103.5,93.1,-0.1,0.6,6.5,0.875,1.488,2.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,7.0,14.9,46024.0,0.023012
2023-11-13,0.0,1.2,14.8,4.7,9.164,3037.9,119.8,87.4,0.0,1.0,1.2,0.869,1.504,2.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336,0.0,12.2,16.4,47378.0,0.023688999999999998
2023-11-14,0.0,1.1,12.8,4.5,7.752,2795.9,227.1,84.8,0.2,1.0,0.9,0.859,1.492,1.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.334,0.0,12.3,13.7,54715.0,0.0273575
2023-11-15,0.0,1.8,11.5,3.4,7.018,2709.5,207.6,83.9,0.1,0.9,1.7,0.85,1.463,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,10.8,13.6,85226.0,0.042613
2023-11-16,0.0,22.4,9.1,3.2,6.825,3122.3,87.4,95.4,0.5,0.5,21.9,0.935,1.517,4.2,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.334,0.0,8.7,9.6,40993.0,0.0204965
2023-11-17,0.0,4.9,9.3,2.1,6.381,2886.8,297.6,88.0,0.5,0.6,4.4,0.955,1.621,5.8,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,8.2,11.7,74568.0,0.037284
2023-11-18,0.0,12.9,11.8,3.7,8.056,3174.3,103.7,93.3,0.0,0.6,12.9,0.999,1.781,6.2,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.349,0.0,8.4,15.0,69187.0,0.0345935
2023-11-19,0.0,0.0,13.7,4.4,7.89,2693.5,337.9,81.3,0.3,1.2,-0.3,0.977,1.927,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.354,0.0,13.3,15.3,78259.0,0.0391295
2023-11-20,0.0,1.1,11.2,4.1,6.775,2702.5,204.0,82.7,0.2,1.1,0.9,0.956,2.08,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.349,0.0,10.6,12.7,52078.0,0.026039
2023-11-21,0.0,2.2,10.9,2.8,7.444,3029.5,117.5,91.9,0.2,0.6,2.0,0.96,2.193,1.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.348,0.0,10.2,11.9,48172.0,0.024086
2023-11-22,0.0,0.0,8.3,2.6,5.097,2547.2,661.3,75.1,1.1,0.7,-1.1,0.94,2.229,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.348,0.0,6.7,10.0,75355.0,0.0376775
2023-11-23,0.0,0.1,10.9,2.5,7.025,2914.3,304.6,86.6,0.1,0.6,0.0,0.925,2.249,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.345,0.0,7.8,12.3,73943.0,0.0369715
2023-11-24,0.0,0.3,9.4,4.0,5.528,2477.5,247.0,74.1,0.4,1.1,-0.1,0.916,2.276,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.343,0.0,7.3,11.6,43694.0,0.021847
2023-11-25,0.0,0.0,5.4,2.7,4.327,2323.8,731.7,78.0,1.0,0.5,-1.0,0.9,2.267,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.341,0.0,4.1,8.2,88151.0,0.0440755
2023-11-26,0.0,1.7,4.7,1.9,4.286,2299.4,484.3,81.5,0.4,0.3,1.3,0.889,2.185,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339,0.0,1.9,6.5,90243.0,0.0451215
2023-11-27,0.0,6.6,6.6,4.0,5.596,2937.0,95.6,91.8,0.2,0.7,6.4,0.932,2.111,1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339,0.0,4.3,9.3,21671.0,0.0108355
2023-11-28,0.0,0.0,5.5,2.9,4.62,2563.3,219.2,82.7,0.3,0.6,-0.3,0.93,2.01,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.346,0.0,4.1,6.7,59914.0,0.029957
2023-11-29,0.0,0.0,6.0,2.0,4.976,2348.5,230.5,86.4,-0.1,0.5,0.1,0.92,1.938,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.344,0.0,3.0,9.2,65045.0,0.0325225
2023-11-30,0.0,0.0,5.2,2.0,4.499,2469.6,258.0,82.3,0.0,0.5,0.0,0.91,1.878,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342,0.001,3.3,7.2,22567.0,0.0112835
2023-12-01,0.0,0.0,2.9,3.9,3.813,2514.6,120.5,81.3,0.4,0.8,-0.4,0.9,1.824,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.341,0.0,1.6,3.7,15836.0,0.007918
2023-12-02,0.0,0.0,1.0,1.9,3.028,1983.7,670.9,74.9,0.5,0.4,-0.5,0.888,1.783,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336,0.003,-1.0,2.9,62137.0,0.0310685
2023-12-03,0.0,2.7,2.0,3.5,3.058,2154.3,99.4,70.6,0.1,0.9,2.6,0.883,1.739,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.331,0.007,-0.2,3.4,82699.0,0.0413495
2023-12-04,0.0,12.7,6.8,4.5,5.394,2873.4,126.3,86.8,-0.1,1.1,12.8,0.936,1.722,0.9,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332,0.008,3.1,9.5,28409.0,0.0142045
2023-12-05,0.0,0.9,7.6,4.3,5.744,2826.1,69.4,88.8,0.1,0.6,0.8,0.977,1.743,3.2,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.353,0.0,7.3,7.9,55118.0,0.027559
2023-12-06,0.0,0.0,6.3,1.7,5.136,2587.8,494.3,87.2,0.4,0.3,-0.4,0.954,1.762,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,5.5,8.4,63419.0,0.0317095
2023-12-07,0.0,10.1,5.2,3.6,4.853,2713.7,230.3,88.7,0.3,0.5,9.8,0.958,1.759,1.3,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347,0.0,3.8,8.3,39383.0,0.0196915
2023-12-08,0.0,0.6,8.8,2.2,6.53,2698.6,153.6,92.9,-0.2,0.4,0.8,0.991,1.777,3.3,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.355,0.0,6.1,10.6,36340.0,0.01817
2023-12-09,0.0,16.5,10.1,4.9,6.75,2936.0,97.4,88.3,0.1,0.9,16.4,1.049,1.829,6.6,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.352,0.0,7.5,12.0,18963.0,0.0094815
2023-12-10,0.0,2.3,11.1,5.2,6.935,2740.7,244.8,84.2,0.1,0.8,2.2,1.031,1.876,3.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,9.6,12.1,46024.0,0.023012
2023-12-11,0.0,0.3,11.8,2.5,7.427,2927.4,514.2,86.7,0.6,0.4,-0.3,1.014,1.924,2.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.359,0.0,10.9,12.9,30363.0,0.0151815
2023-12-12,0.0,1.7,11.7,2.8,7.884,3115.4,314.4,92.2,0.5,0.3,1.2,1.004,2.018,1.9,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.355,0.0,10.9,12.9,26020.0,0.01301
2023-12-13,0.0,1.9,9.3,3.4,6.522,2807.8,102.6,90.0,0.2,0.6,1.7,0.993,2.167,1.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.354,0.0,8.6,10.2,30811.0,0.0154055
2023-12-14,0.0,1.2,8.4,3.1,5.777,2789.8,221.7,84.7,0.2,0.6,1.0,0.987,2.216,1.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.354,0.0,8.2,8.7,43609.0,0.0218045
2023-12-15,0.0,0.0,9.0,1.3,6.317,2756.9,274.6,88.7,0.2,0.3,-0.2,0.979,2.184,1.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.353,0.0,8.0,10.6,50440.0,0.02522
2023-12-16,0.0,0.0,7.5,1.1,5.088,2747.7,556.4,80.2,1.0,0.3,-1.0,0.961,2.169,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.351,0.0,6.2,11.4,77890.0,0.038945
2023-12-17,0.0,0.0,3.3,2.1,4.46,2799.9,488.6,93.1,0.9,0.2,-0.9,0.941,2.117,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.348,0.0,1.5,4.9,74760.0,0.03738
2023-12-18,0.0,0.0,2.5,2.2,4.344,2840.9,117.8,95.7,0.3,0.3,-0.3,0.928,2.006,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.345,0.0,1.3,5.9,64726.0,0.032363
2023-12-19,0.0,2.2,7.3,3.4,5.751,2837.5,87.3,90.6,-0.1,0.5,2.3,0.926,1.861,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.343,0.0,3.1,9.3,37682.0,0.018841
2023-12-20,0.0,0.1,8.8,3.9,6.023,2679.4,302.1,85.6,0.1,0.6,0.0,0.929,1.72,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.345,0.0,6.3,10.5,49179.0,0.0245895
2023-12-21,0.0,1.3,11.3,5.4,7.288,2906.2,352.0,88.0,0.5,0.7,0.8,0.928,1.598,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.344,0.0,9.8,11.9,24921.0,0.0124605
2023-12-22,0.0,1.3,10.5,4.7,6.715,2877.9,64.7,85.1,0.1,0.9,1.2,0.93,1.487,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.344,0.0,10.1,10.9,37092.0,0.018546
2023-12-23,0.0,0.0,10.9,4.4,6.562,2714.1,202.8,81.3,0.0,0.9,0.0,0.923,1.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.344,0.0,9.5,11.9,45436.0,0.022718
2023-12-24,0.0,0.0,11.7,4.1,6.753,2703.5,292.7,79.1,0.0,0.9,0.0,0.915,1.306,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.343,0.0,10.4,12.4,56335.0,0.0281675
2023-12-25,0.0,0.0,12.1,4.6,7.073,2586.0,84.6,80.9,-0.3,1.2,0.3,0.91,1.216,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342,0.0,11.9,12.2,53214.0,0.026607
2023-12-26,0.0,0.2,11.0,3.1,7.098,2799.1,93.7,87.1,-0.2,0.8,0.4,0.906,1.135,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.341,0.0,10.8,11.2,53931.0,0.0269655
2023-12-27,0.0,0.0,10.3,4.8,6.013,2559.0,550.4,77.6,0.8,0.9,-0.8,0.896,1.043,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.341,0.0,9.7,11.0,75238.0,0.037619
2023-12-28,0.0,0.0,10.6,4.3,6.713,2693.3,188.0,84.6,0.0,0.8,0.0,0.888,0.966,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339,0.0,9.9,11.5,32118.0,0.016059
2023-12-29,0.0,0.6,10.8,4.2,6.854,2692.1,113.4,85.1,-0.2,0.8,0.8,0.884,0.892,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.338,0.0,9.7,11.7,38768.0,0.019384
2023-12-30,0.0,1.0,9.8,3.9,6.734,2751.1,134.6,89.8,-0.1,0.6,1.1,0.891,0.833,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.338,0.0,8.1,10.7,59516.0,0.029758
2023-12-31,0.0,0.1,9.7,6.9,5.432,2282.3,345.4,72.9,0.5,1.5,-0.4,0.884,0.767,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339,0.0,9.5,11.5,33781.0,0.0168905
2024-01-01,0.0,8.5,8.9,5.4,5.769,2397.6,178.7,81.1,-0.1,0.9,8.6,0.892,0.768,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.337,0.0,6.9,10.8,53130.0,0.026565000000000002
2024-01-02,0.0,7.1,11.4,7.3,7.349,3010.5,80.0,88.1,0.4,1.1,6.7,0.976,0.775,2.3,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347,0.0,9.8,12.1,18446.0,0.009223
2024-01-03,0.0,3.7,11.4,6.3,6.873,2856.1,170.7,82.4,0.5,1.2,3.2,0.978,0.793,2.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.351,0.0,10.8,12.8,35249.0,0.0176245
2024-01-04,0.0,0.1,9.9,5.2,6.385,2457.1,97.6,84.3,-0.3,0.9,0.4,0.969,0.811,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.351,0.0,8.5,11.2,55871.0,0.0279355
2024-01-05,0.0,0.1,8.0,2.9,5.342,2295.2,547.2,80.3,0.4,0.5,-0.3,0.954,0.824,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.349,0.0,7.2,9.5,31775.0,0.0158875
2024-01-06,0.0,0.9,6.2,3.7,4.848,2341.0,120.7,82.5,-0.1,0.8,1.0,0.945,0.857,1.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347,0.0,6.0,7.3,45263.0,0.0226315
2024-01-07,0.0,0.0,3.2,4.1,3.833,2390.3,122.3,79.8,0.3,0.8,-0.3,0.939,0.894,1.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.346,0.0,3.0,3.9,38082.0,0.019041
2024-01-08,0.6,0.0,-0.6,4.9,2.734,2189.1,102.5,75.5,0.3,0.7,0.3,0.926,0.929,0.8,0.0,0.2,0.0,0.001,0.0,0.003,0.1,0.0,0.341,0.004,-1.0,-0.4,31719.0,0.0158595
2024-01-09,0.0,0.0,-1.6,3.0,2.501,2054.9,277.3,74.2,0.1,0.5,-0.1,0.917,0.943,0.7,0.0,0.6,0.6,0.004,0.004,0.004,0.4,0.0,0.333,0.01,-1.9,-0.8,49102.0,0.024551
2024-01-10,0.0,0.0,-0.3,2.3,2.644,1971.4,247.4,71.6,0.0,0.6,0.0,0.911,0.964,0.6,0.0,0.6,0.6,0.004,0.004,0.004,0.4,0.0,0.322,0.02,-1.8,0.9,20779.0,0.0103895
2024-01-11,0.0,0.0,0.0,3.9,2.764,2026.4,738.0,73.3,0.3,0.6,-0.3,0.907,0.984,0.5,0.1,0.3,0.6,0.002,0.004,0.004,0.2,0.5,0.313,0.028,-1.6,2.6,45320.0,0.02266
2024-01-12,0.0,0.0,1.8,2.9,3.625,2662.2,173.3,84.2,0.1,0.5,-0.1,0.904,0.936,0.4,0.0,0.0,0.1,0.0,0.001,0.001,0.0,0.1,0.314,0.027,0.2,3.3,58610.0,0.029305
2024-01-13,0.0,0.0,-0.7,1.3,3.324,2699.6,100.8,92.5,0.3,0.3,-0.3,0.898,0.894,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.324,0.016,-0.7,-0.5,56101.0,0.028050500000000003
2024-01-14,0.0,0.0,-1.0,1.5,3.115,2662.3,111.6,88.8,0.1,0.4,-0.1,0.891,0.86,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.323,0.016,-2.2,2.1,43177.0,0.0215885
2024-01-15,0.0,0.0,2.1,2.5,3.366,2247.6,413.8,77.1,0.1,0.7,-0.1,0.886,0.829,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.323,0.015,-0.2,6.6,42204.0,0.021102
2024-01-16,1.2,4.9,0.3,1.7,2.881,2099.8,605.0,75.1,0.1,0.4,6.0,0.885,0.794,0.4,0.0,0.2,0.0,0.001,0.0,0.0,0.1,2.7,0.32,0.018,-3.2,4.0,49460.0,0.02473
2024-01-17,1.3,23.5,1.8,2.3,4.135,2855.4,82.8,95.6,0.0,0.4,24.8,1.01,0.881,4.4,6.5,0.1,0.8,0.001,0.005,0.008,0.1,3.3,0.328,0.015,0.1,3.5,19876.0,0.009938
2024-01-18,0.0,0.0,0.5,2.8,3.53,2383.0,621.0,90.0,0.6,0.2,-0.6,1.017,0.981,5.7,0.4,0.0,0.2,0.0,0.001,0.002,0.0,0.2,0.356,0.004,-0.6,2.8,41732.0,0.020866
2024-01-19,0.0,0.0,0.2,1.2,3.306,2224.3,732.6,86.5,0.5,0.2,-0.5,0.991,1.068,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347,0.008,-1.9,4.8,65115.0,0.0325575
2024-01-20,0.1,0.0,0.1,1.7,2.997,2108.8,730.0,79.1,0.5,0.3,-0.4,0.974,1.152,1.2,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.1,0.344,0.008,-2.5,2.2,101770.0,0.050885
2024-01-21,0.0,0.1,5.5,5.0,4.688,2495.2,164.7,80.8,-0.5,1.1,0.6,0.964,1.229,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.01,0.2,11.6,66324.0,0.033162
2024-01-22,0.0,1.1,10.9,6.5,6.485,2700.7,184.6,80.0,0.1,1.3,1.0,0.963,1.308,1.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.348,0.001,8.6,11.9,39490.0,0.019745
2024-01-23,0.0,0.4,10.6,4.7,6.771,2767.8,164.9,85.1,-0.2,1.1,0.6,0.956,1.366,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.349,0.0,8.3,14.2,59555.0,0.0297775
2024-01-24,0.0,2.0,13.4,5.2,7.7,3028.2,486.9,80.6,0.8,1.2,1.2,0.947,1.427,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.348,0.0,12.4,14.1,57842.0,0.028921
2024-01-25,0.0,0.2,11.7,2.3,7.889,3148.6,348.7,92.3,0.4,0.5,-0.2,0.947,1.524,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.348,0.0,10.3,13.4,82099.0,0.0410495
2024-01-26,0.0,1.1,9.9,3.2,5.797,2647.2,556.1,75.0,1.1,0.9,0.0,0.938,1.591,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.346,0.0,8.7,12.1,53007.0,0.0265035
2024-01-27,0.0,0.0,4.8,1.7,3.98,2379.7,426.8,75.3,0.2,0.6,-0.2,0.926,1.464,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.345,0.0,1.1,8.5,94240.0,0.04712
