Date,Solaire,TWh
2012-01-01,6255.0,0.0031275
2012-01-02,4267.0,0.0021335
2012-01-03,6768.0,0.0033840000000000003
2012-01-04,8655.0,0.0043275
2012-01-05,3207.0,0.0016034999999999999
2012-01-06,9441.0,0.0047205
2012-01-07,5574.0,0.002787
2012-01-08,5519.0,0.0027595000000000002
2012-01-09,7716.0,0.003858
2012-01-10,9624.0,0.004812
2012-01-11,9890.0,0.004945
2012-01-12,9117.0,0.0045585
2012-01-13,7374.0,0.003687
2012-01-14,10797.0,0.0053985
2012-01-15,11375.0,0.0056875
2012-01-16,10752.0,0.005376
2012-01-17,10561.0,0.0052805
2012-01-18,9058.0,0.004529
2012-01-19,5367.0,0.0026835
2012-01-20,7336.0,0.003668
2012-01-21,6013.0,0.0030065
2012-01-22,7048.0,0.003524
2012-01-23,7138.0,0.003569
2012-01-24,8779.0,0.0043895
2012-01-25,7524.0,0.003762
2012-01-26,5677.0,0.0028385
2012-01-27,8280.0,0.0041400000000000005
2012-01-28,7637.0,0.0038185
2012-01-29,6102.0,0.003051
2012-01-30,7244.0,0.003622
2012-01-31,2949.0,0.0014745000000000001
2012-02-01,7665.0,0.0038325
2012-02-02,8978.0,0.004489
2012-02-03,13856.0,0.006928
2012-02-04,13295.0,0.0066475
2012-02-05,6433.0,0.0032165
2012-02-06,10136.0,0.005068
2012-02-07,14235.0,0.0071175
2012-02-08,10682.0,0.005341
2012-02-09,13686.0,0.006843
2012-02-10,14759.0,0.0073795
2012-02-11,16201.0,0.0081005
2012-02-12,16527.0,0.0082635
2012-02-13,9366.0,0.004683
2012-02-14,9121.0,0.0045605
2012-02-15,8987.0,0.0044935
2012-02-16,11232.0,0.005616
2012-02-17,11323.0,0.0056615
2012-02-18,15593.0,0.0077965
2012-02-19,14568.0,0.007284
2012-02-20,19787.0,0.0098935
2012-02-21,20084.0,0.010042
2012-02-22,21441.0,0.010720499999999999
2012-02-23,13672.0,0.006836
2012-02-24,12349.0,0.0061745
2012-02-25,11960.0,0.00598
2012-02-26,18205.0,0.0091025
2012-02-27,18957.0,0.0094785
2012-02-28,19650.0,0.009825
2012-02-29,21903.0,0.0109515
2012-03-01,18848.0,0.009424
2012-03-02,17216.0,0.008608
2012-03-03,12643.0,0.0063215
2012-03-04,11222.0,0.005611
2012-03-05,18870.0,0.009435
2012-03-06,14680.0,0.00734
2012-03-07,17605.0,0.0088025
2012-03-08,18334.0,0.009167
2012-03-09,23452.0,0.011726
2012-03-10,21225.0,0.0106125
2012-03-11,18056.0,0.009028
2012-03-12,24839.0,0.0124195
2012-03-13,25019.0,0.0125095
2012-03-14,25684.0,0.012842
2012-03-15,25090.0,0.012545
2012-03-16,21901.0,0.0109505
2012-03-17,14576.0,0.007288
2012-03-18,9829.0,0.0049145000000000005
2012-03-19,18802.0,0.009401
2012-03-20,21701.0,0.010850499999999999
2012-03-21,15400.0,0.0077
2012-03-22,17226.0,0.008612999999999999
2012-03-23,25205.0,0.0126025
2012-03-24,28271.0,0.0141355
2012-03-25,27481.0,0.013740500000000001
2012-03-26,28682.0,0.014341
2012-03-27,28756.0,0.014378
2012-03-28,28825.0,0.0144125
2012-03-29,29194.0,0.014597
2012-03-30,29682.0,0.014841
2012-03-31,27262.0,0.013631
2012-04-01,31040.0,0.015519999999999999
2012-04-02,27995.0,0.0139975
2012-04-03,16585.0,0.0082925
2012-04-04,13555.0,0.0067775
2012-04-05,20126.0,0.010063
2012-04-06,22208.0,0.011104
2012-04-07,18675.0,0.0093375
2012-04-08,21667.0,0.0108335
2012-04-09,20591.0,0.0102955
2012-04-10,12632.0,0.006316
2012-04-11,21881.0,0.0109405
2012-04-12,20056.0,0.010028
2012-04-13,22170.0,0.011085
2012-04-14,21289.0,0.0106445
2012-04-15,18145.0,0.0090725
2012-04-16,21607.0,0.0108035
2012-04-17,26022.0,0.013011
2012-04-18,21040.0,0.01052
2012-04-19,20275.0,0.0101375
2012-04-20,22943.0,0.0114715
2012-04-21,21225.0,0.0106125
2012-04-22,25655.0,0.0128275
2012-04-23,18016.0,0.009008
2012-04-24,21171.0,0.0105855
2012-04-25,17453.0,0.0087265
2012-04-26,19292.0,0.009646
2012-04-27,17726.0,0.008863
2012-04-28,13796.0,0.0068980000000000005
2012-04-29,24085.0,0.0120425
2012-04-30,15538.0,0.007769
2012-05-01,29179.0,0.0145895
2012-05-02,28630.0,0.014315
2012-05-03,31827.0,0.0159135
2012-05-04,20759.0,0.0103795
2012-05-05,21279.0,0.0106395
2012-05-06,23380.0,0.01169
2012-05-07,31742.0,0.015871
2012-05-08,17648.0,0.008824
2012-05-09,26540.0,0.01327
2012-05-10,31203.0,0.0156015
2012-05-11,30995.0,0.015497499999999999
2012-05-12,26751.0,0.0133755
2012-05-13,36229.0,0.0181145
2012-05-14,36347.0,0.0181735
2012-05-15,29217.0,0.0146085
2012-05-16,36793.0,0.0183965
2012-05-17,30389.0,0.0151945
2012-05-18,17081.0,0.0085405
2012-05-19,19861.0,0.0099305
2012-05-20,12229.0,0.0061145
2012-05-21,9388.0,0.004694
2012-05-22,17065.0,0.0085325
2012-05-23,25173.0,0.0125865
2012-05-24,31019.0,0.0155095
2012-05-25,35711.0,0.0178555
2012-05-26,31562.0,0.015781
2012-05-27,30677.0,0.0153385
2012-05-28,34187.0,0.0170935
2012-05-29,35492.0,0.017746
2012-05-30,30925.0,0.0154625
2012-05-31,32450.0,0.016225
2012-06-01,35036.0,0.017518
2012-06-02,31588.0,0.015794
2012-06-03,17463.0,0.0087315
2012-06-04,28157.0,0.0140785
2012-06-05,32548.0,0.016274
2012-06-06,24302.0,0.012151
2012-06-07,25431.0,0.0127155
2012-06-08,26611.0,0.0133055
2012-06-09,27445.0,0.0137225
2012-06-10,18439.0,0.0092195
2012-06-11,23734.0,0.011866999999999999
2012-06-12,24318.0,0.012159
2012-06-13,28545.0,0.0142725
2012-06-14,37743.0,0.0188715
2012-06-15,33457.0,0.0167285
2012-06-16,33275.0,0.0166375
2012-06-17,37306.0,0.018653
2012-06-18,27044.0,0.013522
2012-06-19,19216.0,0.009608
2012-06-20,30376.0,0.015188
2012-06-21,30518.0,0.015259
2012-06-22,36071.0,0.0180355
2012-06-23,38859.0,0.0194295
2012-06-24,31939.0,0.0159695
2012-06-25,30065.0,0.0150325
2012-06-26,33113.0,0.016556500000000002
2012-06-27,36145.0,0.0180725
2012-06-28,33913.0,0.0169565
2012-06-29,28511.0,0.0142555
2012-06-30,31140.0,0.01557
2012-07-01,19000.0,0.0095
2012-07-02,29805.0,0.0149025
2012-07-03,35884.0,0.017942
2012-07-04,29369.0,0.0146845
2012-07-05,19684.0,0.009842
2012-07-06,31765.0,0.0158825
2012-07-07,35375.0,0.017687500000000002
2012-07-08,30132.0,0.015066
2012-07-09,30621.0,0.0153105
2012-07-10,26736.0,0.013368
2012-07-11,29334.0,0.014667
2012-07-12,29650.0,0.014825
2012-07-13,27615.0,0.0138075
2012-07-14,29539.0,0.0147695
2012-07-15,30878.0,0.015439
2012-07-16,38930.0,0.019465
2012-07-17,37579.0,0.0187895
2012-07-18,39066.0,0.019533
2012-07-19,30557.0,0.0152785
2012-07-20,26589.0,0.0132945
2012-07-21,36708.0,0.018354
2012-07-22,40111.0,0.0200555
2012-07-23,41655.0,0.0208275
2012-07-24,40054.0,0.020027
2012-07-25,40002.0,0.020001
2012-07-26,37467.0,0.0187335
2012-07-27,30404.0,0.015202
2012-07-28,27338.0,0.013669
2012-07-29,34367.0,0.0171835
2012-07-30,35203.0,0.0176015
2012-07-31,38532.0,0.019266
2012-08-01,31512.0,0.015756
2012-08-02,32701.0,0.0163505
2012-08-03,35193.0,0.0175965
2012-08-04,31966.0,0.015983
2012-08-05,24590.0,0.012295
2012-08-06,26992.0,0.013496
2012-08-07,37512.0,0.018756
2012-08-08,40162.0,0.020080999999999998
2012-08-09,39370.0,0.019685
2012-08-10,41092.0,0.020546
2012-08-11,37661.0,0.0188305
2012-08-12,30914.0,0.015457
2012-08-13,32279.0,0.0161395
2012-08-14,33049.0,0.0165245
2012-08-15,27236.0,0.013618
2012-08-16,37716.0,0.018858
2012-08-17,40074.0,0.020037
2012-08-18,37366.0,0.018682999999999998
2012-08-19,32276.0,0.016138
2012-08-20,30248.0,0.015124
2012-08-21,32867.0,0.0164335
2012-08-22,33737.0,0.0168685
2012-08-23,29717.0,0.0148585
2012-08-24,22519.0,0.0112595
2012-08-25,22955.0,0.0114775
2012-08-26,32925.0,0.0164625
2012-08-27,37496.0,0.018748
2012-08-28,26796.0,0.013398
2012-08-29,23862.0,0.011931
2012-08-30,19793.0,0.009896499999999999
2012-08-31,31154.0,0.015577
2012-09-01,28147.0,0.0140735
2012-09-02,26896.0,0.013448
2012-09-03,22872.0,0.011436
2012-09-04,26782.0,0.013391
2012-09-05,26920.0,0.01346
2012-09-06,34927.0,0.0174635
2012-09-07,36029.0,0.0180145
2012-09-08,35647.0,0.0178235
2012-09-09,32348.0,0.016174
2012-09-10,27476.0,0.013738
2012-09-11,22631.0,0.011315500000000001
2012-09-12,15593.0,0.0077965000000000005
2012-09-13,27139.0,0.0135695
2012-09-14,31610.0,0.015805
2012-09-15,29854.0,0.014927
2012-09-16,34280.0,0.01714
2012-09-17,28636.0,0.014317999999999999
2012-09-18,16418.0,0.008209
2012-09-19,32143.0,0.0160715
2012-09-20,33140.0,0.01657
2012-09-21,22468.0,0.011234000000000001
2012-09-22,23754.0,0.011877
2012-09-23,19304.0,0.009651999999999999
2012-09-24,19674.0,0.009837
2012-09-25,16119.0,0.0080595
2012-09-26,11624.0,0.005812
2012-09-27,22710.0,0.011355
2012-09-28,24640.0,0.01232
2012-09-29,15069.0,0.0075345
2012-09-30,22816.0,0.011408
2012-10-01,25522.0,0.012761
2012-10-02,27011.0,0.0135055
2012-10-03,22206.0,0.011103
2012-10-04,20453.0,0.0102265
2012-10-05,26631.0,0.0133155
2012-10-06,17925.0,0.0089625
2012-10-07,13895.0,0.0069475
2012-10-08,15093.0,0.0075465
2012-10-09,16607.0,0.0083035
2012-10-10,18473.0,0.0092365
2012-10-11,13521.0,0.0067605
2012-10-12,21379.0,0.0106895
2012-10-13,20289.0,0.0101445
2012-10-14,11823.0,0.0059115
2012-10-15,24469.0,0.0122345
2012-10-16,17603.0,0.0088015
2012-10-17,11797.0,0.0058985
2012-10-18,12677.0,0.0063385
2012-10-19,9110.0,0.004555
2012-10-20,9428.0,0.004714
2012-10-21,10728.0,0.005364
2012-10-22,15399.0,0.0076995
2012-10-23,17689.0,0.0088445
2012-10-24,19914.0,0.009957
2012-10-25,12297.0,0.0061485
2012-10-26,4803.0,0.0024015
2012-10-27,15223.0,0.0076115
2012-10-28,19958.0,0.009979
2012-10-29,20966.0,0.010483
2012-10-30,20637.0,0.0103185
2012-10-31,12607.0,0.0063035
2012-11-01,14772.0,0.007386
2012-11-02,16742.0,0.008371
2012-11-03,10924.0,0.005462
2012-11-04,5474.0,0.002737
2012-11-05,15140.0,0.00757
2012-11-06,16284.0,0.008142
2012-11-07,19137.0,0.0095685
2012-11-08,13212.0,0.006606
2012-11-09,9121.0,0.0045605
2012-11-10,6426.0,0.003213
2012-11-11,11554.0,0.005777
2012-11-12,14040.0,0.00702
2012-11-13,16785.0,0.0083925
2012-11-14,15709.0,0.0078545
2012-11-15,14803.0,0.0074015
2012-11-16,13213.0,0.0066065
2012-11-17,8898.0,0.004449
2012-11-18,8296.0,0.004148
2012-11-19,12410.0,0.006205
2012-11-20,13591.0,0.0067954999999999995
2012-11-21,6799.0,0.0033995
2012-11-22,13318.0,0.006659
2012-11-23,9188.0,0.004594
2012-11-24,7304.0,0.003652
2012-11-25,6697.0,0.0033485
2012-11-26,4303.0,0.0021515
2012-11-27,5541.0,0.0027705
2012-11-28,3761.0,0.0018805
2012-11-29,9136.0,0.004568
2012-11-30,12904.0,0.006452
2012-12-01,13127.0,0.0065635
2012-12-02,8761.0,0.0043805
2012-12-03,6518.0,0.003259
2012-12-04,9069.0,0.0045345
2012-12-05,8488.0,0.0042439999999999995
2012-12-06,14435.0,0.0072175
2012-12-07,4234.0,0.002117
2012-12-08,7694.0,0.003847
2012-12-09,11946.0,0.005973
2012-12-10,9412.0,0.004706
2012-12-11,13716.0,0.006858
2012-12-12,13611.0,0.0068055
2012-12-13,3570.0,0.001785
2012-12-14,2089.0,0.0010445
2012-12-15,9430.0,0.004715
2012-12-16,10135.0,0.0050675
2012-12-17,9420.0,0.00471
2012-12-18,10371.0,0.0051855
2012-12-19,6203.0,0.0031015
2012-12-20,3387.0,0.0016935000000000001
2012-12-21,4719.0,0.0023595
2012-12-22,4643.0,0.0023215
2012-12-23,11879.0,0.0059395
2012-12-24,7688.0,0.003844
2012-12-25,5036.0,0.002518
2012-12-26,10663.0,0.0053315
2012-12-27,5623.0,0.0028115
2012-12-28,8104.0,0.004052
2012-12-29,13559.0,0.0067795
2012-12-30,11321.0,0.0056605
2012-12-31,12044.0,0.0060220000000000004
2013-01-01,5788.0,0.002894
2013-01-02,12784.0,0.006392
2013-01-03,10274.0,0.005137
2013-01-04,6957.0,0.0034785
2013-01-05,7348.0,0.003674
2013-01-06,7613.0,0.0038065
2013-01-07,8121.0,0.0040605
2013-01-08,7199.0,0.0035995
2013-01-09,6854.0,0.003427
2013-01-10,6849.0,0.0034245
2013-01-11,13881.0,0.0069405
2013-01-12,9049.0,0.0045245
2013-01-13,5058.0,0.002529
2013-01-14,8284.0,0.004142
2013-01-15,8215.0,0.0041075
2013-01-16,6036.0,0.003018
2013-01-17,12739.0,0.0063695
2013-01-18,5009.0,0.0025045
2013-01-19,2576.0,0.001288
2013-01-20,4650.0,0.002325
2013-01-21,9374.0,0.004687
2013-01-22,10328.0,0.005164
2013-01-23,6952.0,0.003476
2013-01-24,9964.0,0.004982
2013-01-25,14779.0,0.0073895
2013-01-26,12075.0,0.0060374999999999995
2013-01-27,7271.0,0.0036355
2013-01-28,16126.0,0.008063
2013-01-29,10990.0,0.005495
2013-01-30,13930.0,0.006965
2013-01-31,13438.0,0.006719
2013-02-01,6534.0,0.003267
2013-02-02,12138.0,0.006069
2013-02-03,16018.0,0.008009
2013-02-04,9476.0,0.004738
2013-02-05,10216.0,0.005108
2013-02-06,11233.0,0.0056165
2013-02-07,15267.0,0.0076335
2013-02-08,12612.0,0.006306
2013-02-09,12848.0,0.006424
2013-02-10,8612.0,0.004306
2013-02-11,8675.0,0.0043375
2013-02-12,9592.0,0.004796
2013-02-13,15294.0,0.007647
2013-02-14,11634.0,0.005817
2013-02-15,18264.0,0.009132
2013-02-16,24011.0,0.0120055
2013-02-17,23291.0,0.0116455
2013-02-18,23071.0,0.0115355
2013-02-19,28215.0,0.0141075
2013-02-20,28450.0,0.014225
2013-02-21,25824.0,0.012912
2013-02-22,23773.0,0.0118865
2013-02-23,12896.0,0.006448
2013-02-24,11643.0,0.0058215
2013-02-25,11217.0,0.0056085
2013-02-26,17708.0,0.008854
2013-02-27,19246.0,0.009623
2013-02-28,19403.0,0.0097015
2013-03-01,14755.0,0.0073774999999999995
2013-03-02,19145.0,0.0095725
2013-03-03,30398.0,0.015199
2013-03-04,31281.0,0.0156405
2013-03-05,13715.0,0.0068575
2013-03-06,10106.0,0.005053
2013-03-07,18506.0,0.009253
2013-03-08,17512.0,0.008756
2013-03-09,23160.0,0.01158
2013-03-10,22008.0,0.011004
2013-03-11,19637.0,0.009818499999999999
2013-03-12,14649.0,0.007324499999999999
2013-03-13,14946.0,0.0074730000000000005
2013-03-14,24733.0,0.012366499999999999
2013-03-15,35196.0,0.017598
2013-03-16,22205.0,0.0111025
2013-03-17,11115.0,0.0055575
2013-03-18,20550.0,0.010275
2013-03-19,26047.0,0.0130235
2013-03-20,25919.0,0.0129595
2013-03-21,29668.0,0.014834
2013-03-22,27948.0,0.013974
2013-03-23,16606.0,0.008303
2013-03-24,16454.0,0.008227
2013-03-25,23462.0,0.011731
2013-03-26,26505.0,0.0132525
2013-03-27,26765.0,0.0133825
2013-03-28,15449.0,0.0077245
2013-03-29,20610.0,0.010305
2013-03-30,20172.0,0.010086
2013-03-31,33962.0,0.016981
2013-04-01,24522.0,0.012261000000000001
2013-04-02,29984.0,0.014992
2013-04-03,37719.0,0.0188595
2013-04-04,17293.0,0.0086465
2013-04-05,21275.0,0.0106375
2013-04-06,14594.0,0.007297
2013-04-07,31266.0,0.015633
2013-04-08,22100.0,0.011049999999999999
2013-04-09,22296.0,0.011148
2013-04-10,27761.0,0.0138805
2013-04-11,16746.0,0.008373
2013-04-12,30390.0,0.015195
2013-04-13,34939.0,0.0174695
2013-04-14,43917.0,0.0219585
2013-04-15,34737.0,0.0173685
2013-04-16,34753.0,0.0173765
2013-04-17,42442.0,0.021221
2013-04-18,30907.0,0.0154535
2013-04-19,25874.0,0.012937
2013-04-20,27957.0,0.0139785
2013-04-21,32032.0,0.016016
2013-04-22,35339.0,0.0176695
2013-04-23,35842.0,0.017921
2013-04-24,45288.0,0.022644
2013-04-25,37013.0,0.0185065
2013-04-26,10068.0,0.005034
2013-04-27,18633.0,0.0093165
2013-04-28,21131.0,0.0105655
2013-04-29,21770.0,0.010885
2013-04-30,18331.0,0.0091655
2013-05-01,28342.0,0.014171
2013-05-02,28905.0,0.0144525
2013-05-03,30497.0,0.0152485
2013-05-04,40701.0,0.0203505
2013-05-05,40097.0,0.0200485
2013-05-06,43960.0,0.02198
2013-05-07,31918.0,0.015959
2013-05-08,31217.0,0.015608499999999999
2013-05-09,26726.0,0.013363
2013-05-10,34259.0,0.0171295
2013-05-11,36123.0,0.0180615
2013-05-12,34319.0,0.0171595
2013-05-13,34903.0,0.0174515
2013-05-14,36760.0,0.01838
2013-05-15,21335.0,0.0106675
2013-05-16,25447.0,0.0127235
2013-05-17,33541.0,0.0167705
2013-05-18,21860.0,0.01093
2013-05-19,25742.0,0.012871
2013-05-20,27731.0,0.0138655
2013-05-21,19969.0,0.0099845
2013-05-22,29767.0,0.014883500000000001
2013-05-23,32086.0,0.016042999999999998
2013-05-24,31855.0,0.0159275
2013-05-25,36552.0,0.018276
2013-05-26,44008.0,0.022004
2013-05-27,45650.0,0.022825
2013-05-28,23570.0,0.011785
2013-05-29,31101.0,0.0155505
2013-05-30,24900.0,0.01245
2013-05-31,27598.0,0.013799
2013-06-01,34775.0,0.0173875
2013-06-02,41167.0,0.0205835
2013-06-03,48200.0,0.0241
2013-06-04,47170.0,0.023585000000000002
2013-06-05,47829.0,0.023914499999999998
2013-06-06,47139.0,0.0235695
2013-06-07,44683.0,0.0223415
2013-06-08,23740.0,0.01187
2013-06-09,23953.0,0.0119765
2013-06-10,29017.0,0.0145085
2013-06-11,35228.0,0.017614
2013-06-12,39708.0,0.019854
2013-06-13,28842.0,0.014421
2013-06-14,43091.0,0.0215455
2013-06-15,38729.0,0.0193645
2013-06-16,46175.0,0.0230875
2013-06-17,35585.0,0.0177925
2013-06-18,28456.0,0.014228
2013-06-19,26106.0,0.013053
2013-06-20,27895.0,0.0139475
2013-06-21,30094.0,0.015047
2013-06-22,35667.0,0.0178335
2013-06-23,34889.0,0.017444499999999998
2013-06-24,35019.0,0.0175095
2013-06-25,40179.0,0.0200895
2013-06-26,46101.0,0.0230505
2013-06-27,40755.0,0.0203775
2013-06-28,28023.0,0.0140115
2013-06-29,27106.0,0.013552999999999999
2013-06-30,44271.0,0.0221355
2013-07-01,45306.0,0.022653
2013-07-02,37935.0,0.018967499999999998
2013-07-03,19910.0,0.009955
2013-07-04,36730.0,0.018365
2013-07-05,45611.0,0.0228055
2013-07-06,49965.0,0.0249825
2013-07-07,48188.0,0.024094
2013-07-08,47331.0,0.0236655
2013-07-09,44694.0,0.022347
2013-07-10,42815.0,0.0214075
2013-07-11,46094.0,0.023047
2013-07-12,48586.0,0.024293
2013-07-13,45984.0,0.022992
2013-07-14,44093.0,0.0220465
2013-07-15,46859.0,0.0234295
2013-07-16,42676.0,0.021338
2013-07-17,38434.0,0.019217
2013-07-18,36707.0,0.018353500000000002
2013-07-19,40310.0,0.020155
2013-07-20,44492.0,0.022246
2013-07-21,45080.0,0.02254
2013-07-22,43261.0,0.0216305
2013-07-23,37425.0,0.0187125
2013-07-24,39499.0,0.0197495
2013-07-25,42224.0,0.021112
2013-07-26,40305.0,0.0201525
2013-07-27,37716.0,0.018858
2013-07-28,31628.0,0.015814
2013-07-29,35121.0,0.0175605
2013-07-30,38639.0,0.0193195
2013-07-31,44589.0,0.0222945
2013-08-01,47695.0,0.0238475
2013-08-02,43324.0,0.021662
2013-08-03,38271.0,0.0191355
2013-08-04,44166.0,0.022083
2013-08-05,39763.0,0.0198815
2013-08-06,32546.0,0.016273
2013-08-07,20131.0,0.0100655
2013-08-08,30531.0,0.0152655
2013-08-09,38720.0,0.01936
2013-08-10,42886.0,0.021443
2013-08-11,43501.0,0.0217505
2013-08-12,42131.0,0.0210655
2013-08-13,39407.0,0.0197035
2013-08-14,45896.0,0.022948
2013-08-15,45506.0,0.022753
2013-08-16,40063.0,0.0200315
2013-08-17,40155.0,0.020077499999999998
2013-08-18,35917.0,0.0179585
2013-08-19,31682.0,0.015841
2013-08-20,46477.0,0.0232385
2013-08-21,46038.0,0.023019
2013-08-22,41725.0,0.0208625
2013-08-23,36706.0,0.018353
2013-08-24,24226.0,0.012113
2013-08-25,26793.0,0.0133965
2013-08-26,31373.0,0.0156865
2013-08-27,30778.0,0.015389
2013-08-28,36357.0,0.0181785
2013-08-29,38717.0,0.0193585
2013-08-30,39713.0,0.0198565
2013-08-31,35511.0,0.0177555
2013-09-01,42010.0,0.021005
2013-09-02,44411.0,0.0222055
2013-09-03,45097.0,0.0225485
2013-09-04,44447.0,0.0222235
2013-09-05,42684.0,0.021342
2013-09-06,28922.0,0.014461
2013-09-07,20011.0,0.0100055
2013-09-08,24329.0,0.0121645
2013-09-09,31600.0,0.0158
2013-09-10,30577.0,0.0152885
2013-09-11,28658.0,0.014329
2013-09-12,23620.0,0.01181
2013-09-13,26963.0,0.0134815
2013-09-14,23223.0,0.0116115
2013-09-15,24282.0,0.012141
2013-09-16,21509.0,0.0107545
2013-09-17,23320.0,0.01166
2013-09-18,23332.0,0.011666
2013-09-19,27038.0,0.013519
2013-09-20,29748.0,0.014874
2013-09-21,36333.0,0.0181665
2013-09-22,36952.0,0.018476
2013-09-23,40492.0,0.020246
2013-09-24,38662.0,0.019331
2013-09-25,30327.0,0.0151635
2013-09-26,26928.0,0.013464
2013-09-27,28784.0,0.014392
2013-09-28,17460.0,0.00873
2013-09-29,17585.0,0.0087925
2013-09-30,22683.0,0.0113415
2013-10-01,23802.0,0.011901
2013-10-02,28757.0,0.0143785
2013-10-03,17777.0,0.0088885
2013-10-04,11150.0,0.005575
2013-10-05,23215.0,0.0116075
2013-10-06,23245.0,0.011622500000000001
2013-10-07,27805.0,0.0139025
2013-10-08,22278.0,0.011139
2013-10-09,20421.0,0.0102105
2013-10-10,19096.0,0.009548
2013-10-11,22871.0,0.0114355
2013-10-12,18909.0,0.0094545
2013-10-13,24562.0,0.012281
2013-10-14,18551.0,0.0092755
2013-10-15,9192.0,0.004596
2013-10-16,18034.0,0.009017
2013-10-17,26504.0,0.013252
2013-10-18,24556.0,0.012277999999999999
2013-10-19,16534.0,0.008267
2013-10-20,16395.0,0.0081975
2013-10-21,18982.0,0.009491
2013-10-22,13909.0,0.0069545
2013-10-23,19358.0,0.009679
2013-10-24,21813.0,0.0109065
2013-10-25,14227.0,0.0071135
2013-10-26,20955.0,0.010477499999999999
2013-10-27,16677.0,0.0083385
2013-10-28,17819.0,0.0089095
2013-10-29,18147.0,0.0090735
2013-10-30,25656.0,0.012827999999999999
2013-10-31,22880.0,0.01144
2013-11-01,12193.0,0.0060965
2013-11-02,12173.0,0.0060865
2013-11-03,18008.0,0.009004
2013-11-04,7126.0,0.003563
2013-11-05,7542.0,0.003771
2013-11-06,12945.0,0.0064725
2013-11-07,16063.0,0.0080315
2013-11-08,6988.0,0.003494
2013-11-09,17604.0,0.008802
2013-11-10,10198.0,0.005099
2013-11-11,18979.0,0.0094895
2013-11-12,14889.0,0.0074445
2013-11-13,14410.0,0.007205
2013-11-14,14317.0,0.0071585
2013-11-15,9250.0,0.004625
2013-11-16,12942.0,0.006471
2013-11-17,6347.0,0.0031735
2013-11-18,4930.0,0.002465
2013-11-19,6426.0,0.003213
2013-11-20,11938.0,0.005969
2013-11-21,8506.0,0.004253
2013-11-22,7842.0,0.003921
2013-11-23,6903.0,0.0034514999999999997
2013-11-24,8213.0,0.0041065
2013-11-25,15739.0,0.0078695
2013-11-26,16216.0,0.008108
2013-11-27,17415.0,0.0087075
2013-11-28,17004.0,0.008502000000000001
2013-11-29,12060.0,0.00603
2013-11-30,9422.0,0.004711
2013-12-01,16966.0,0.008483000000000001
2013-12-02,11995.0,0.0059975
2013-12-03,18635.0,0.0093175
2013-12-04,15665.0,0.0078325
2013-12-05,11761.0,0.0058805
2013-12-06,13692.0,0.006846
2013-12-07,17253.0,0.0086265
2013-12-08,19878.0,0.009939
2013-12-09,21127.0,0.0105635
2013-12-10,21079.0,0.0105395
2013-12-11,18390.0,0.009195
2013-12-12,13008.0,0.006504
2013-12-13,11575.0,0.0057875
2013-12-14,13731.0,0.0068655
2013-12-15,18241.0,0.0091205
2013-12-16,19038.0,0.009519
2013-12-17,14723.0,0.0073615
2013-12-18,11633.0,0.0058165000000000005
2013-12-19,5068.0,0.002534
2013-12-20,12162.0,0.006081
2013-12-21,9923.0,0.0049615
2013-12-22,8694.0,0.004347
2013-12-23,12963.0,0.006481499999999999
2013-12-24,3223.0,0.0016115
2013-12-25,7832.0,0.003916
2013-12-26,11726.0,0.005863
2013-12-27,13039.0,0.0065195
2013-12-28,4934.0,0.002467
2013-12-29,14023.0,0.0070115
2013-12-30,13818.0,0.006909
2013-12-31,12862.0,0.006431
2014-01-01,9552.0,0.004776
2014-01-02,9743.0,0.0048715
2014-01-03,6515.0,0.0032575
2014-01-04,5741.0,0.0028705
2014-01-05,11531.0,0.0057655
2014-01-06,11223.0,0.0056115
2014-01-07,10714.0,0.005357
2014-01-08,11962.0,0.005981
2014-01-09,9154.0,0.004577
2014-01-10,15381.0,0.0076905
2014-01-11,7125.0,0.0035625
2014-01-12,13702.0,0.006851
2014-01-13,6802.0,0.003401
2014-01-14,12933.0,0.0064665
2014-01-15,9254.0,0.004627
2014-01-16,7294.0,0.003647
2014-01-17,18845.0,0.0094225
2014-01-18,8519.0,0.0042595
2014-01-19,7634.0,0.003817
2014-01-20,10068.0,0.005034
2014-01-21,16537.0,0.0082685
2014-01-22,11768.0,0.0058839999999999995
2014-01-23,12087.0,0.0060435
2014-01-24,9215.0,0.0046075
2014-01-25,12763.0,0.0063815
2014-01-26,11033.0,0.0055165
2014-01-27,15644.0,0.007822
2014-01-28,13452.0,0.006726
2014-01-29,9752.0,0.004876
2014-01-30,9246.0,0.004623
2014-01-31,15950.0,0.007975
2014-02-01,8433.0,0.0042165
2014-02-02,17466.0,0.008733
2014-02-03,19624.0,0.009812
2014-02-04,21574.0,0.010787
2014-02-05,10598.0,0.005299
2014-02-06,19392.0,0.009696
2014-02-07,17482.0,0.008741
2014-02-08,8613.0,0.0043064999999999996
2014-02-09,18613.0,0.0093065
2014-02-10,9101.0,0.0045505
2014-02-11,17429.0,0.0087145
2014-02-12,26424.0,0.013212
2014-02-13,13566.0,0.006783
2014-02-14,13572.0,0.006786
2014-02-15,10001.0,0.0050005
2014-02-16,16188.0,0.008094
2014-02-17,33222.0,0.016611
2014-02-18,14446.0,0.007223
2014-02-19,17541.0,0.0087705
2014-02-20,19667.0,0.0098335
2014-02-21,19323.0,0.0096615
2014-02-22,25488.0,0.012744
2014-02-23,34637.0,0.0173185
2014-02-24,35400.0,0.0177
